,docket,year,issue,issue_area,case_source_circuit,case_origin_circuit,lc_direction,lc_disposition,overturn_count_predict,overturn_count_actual,overturn_predict,overturn_actual,justice_1,justice_2,justice_3,justice_4,justice_5,justice_6,justice_7,justice_8,justice_9,justice_1_dir,justice_2_dir,justice_3_dir,justice_4_dir,justice_5_dir,justice_6_dir,justice_7_dir,justice_8_dir,justice_9_dir,justice_chief,correct
85,1947-047-01,1947,30180.0,3.0,0.0,0.0,1.0,2.0,1.0,0.8888888888888888,True,True,1,1,1,1,1,1,1,1.0,1.0,1.435483870967742,1.458100558659218,1.4705882352941178,1.4945054945054945,1.5,1.664835164835165,1.6793478260869565,1.7005347593582887,1.7322404371584699,1.0,True
86,1947-048-01,1947,10080.0,1.0,0.0,0.0,1.0,2.0,1.0,0.7777777777777778,True,True,1,1,1,1,1,1,1,1.0,1.0,1.435483870967742,1.458100558659218,1.4705882352941178,1.4945054945054945,1.5,1.664835164835165,1.6793478260869565,1.7005347593582887,1.7322404371584699,1.0,True
87,1947-049-01,1947,80010.0,8.0,7.0,7.0,1.0,-99.0,1.0,0.6666666666666666,True,True,1,1,1,1,1,1,1,1.0,1.0,1.435483870967742,1.458100558659218,1.4705882352941178,1.4945054945054945,1.5,1.664835164835165,1.6793478260869565,1.7005347593582887,1.7322404371584699,1.0,True
88,1947-050-01,1947,80010.0,8.0,12.0,12.0,1.0,-99.0,1.0,1.0,True,True,1,1,1,1,1,1,1,1.0,1.0,1.435483870967742,1.458100558659218,1.4705882352941178,1.4945054945054945,1.5,1.664835164835165,1.6793478260869565,1.7005347593582887,1.7322404371584699,1.0,True
89,1947-051-01,1947,20250.0,2.0,12.0,12.0,2.0,2.0,0.7777777777777778,0.8888888888888888,True,True,1,1,1,0,1,1,1,1.0,0.0,1.435483870967742,1.458100558659218,1.4705882352941178,1.4945054945054945,1.5,1.664835164835165,1.6793478260869565,1.7005347593582887,1.7322404371584699,0.0,True
90,1947-052-01,1947,10550.0,1.0,5.0,-99.0,1.0,2.0,0.4444444444444444,1.0,False,True,0,0,0,0,0,1,1,1.0,1.0,1.435483870967742,1.458100558659218,1.4705882352941178,1.4945054945054945,1.5,1.664835164835165,1.6793478260869565,1.7005347593582887,1.7322404371584699,0.0,False
91,1947-053-01,1947,90320.0,9.0,12.0,12.0,2.0,3.0,1.0,0.7777777777777778,True,True,1,1,1,1,1,1,1,1.0,1.0,1.4345549738219896,1.451086956521739,1.4635416666666667,1.489247311827957,1.4973544973544974,1.6666666666666667,1.6772486772486772,1.6963350785340314,1.7287234042553192,1.0,True
92,1947-054-01,1947,70200.0,7.0,12.0,12.0,1.0,9.0,1.0,0.4444444444444444,True,False,1,1,1,1,1,1,1,1.0,1.0,1.4345549738219896,1.451086956521739,1.4635416666666667,1.489247311827957,1.4973544973544974,1.6666666666666667,1.6772486772486772,1.6963350785340314,1.7287234042553192,1.0,False
93,1947-055-01,1947,80070.0,8.0,10.0,10.0,1.0,2.0,0.4444444444444444,0.3333333333333333,False,False,0,0,0,0,0,1,1,1.0,1.0,1.4345549738219896,1.451086956521739,1.4635416666666667,1.489247311827957,1.4973544973544974,1.6666666666666667,1.6772486772486772,1.6963350785340314,1.7287234042553192,0.0,True
94,1947-056-01,1947,80170.0,8.0,6.0,6.0,2.0,2.0,0.8888888888888888,0.8888888888888888,True,True,0,1,1,1,1,1,1,1.0,1.0,1.4345549738219896,1.451086956521739,1.4635416666666667,1.489247311827957,1.4973544973544974,1.6666666666666667,1.6772486772486772,1.6963350785340314,1.7287234042553192,1.0,True
95,1947-057-01,1947,10480.0,1.0,9.0,9.0,2.0,-99.0,1.0,0.0,True,False,1,1,1,1,1,1,1,1.0,1.0,1.4345549738219896,1.451086956521739,1.4635416666666667,1.489247311827957,1.4973544973544974,1.6666666666666667,1.6772486772486772,1.6963350785340314,1.7287234042553192,1.0,False
96,1947-058-01,1947,120010.0,12.0,5.0,22.0,1.0,3.0,1.0,0.7777777777777778,True,True,1,1,1,1,1,1,1,1.0,1.0,1.435897435897436,1.452127659574468,1.4642857142857142,1.5,1.5077720207253886,1.6631578947368422,1.6839378238341969,1.7025641025641025,1.734375,1.0,True
97,1947-059-01,1947,30010.0,3.0,0.0,0.0,1.0,2.0,1.0,0.6666666666666666,True,True,1,1,1,1,1,1,1,1.0,1.0,1.435897435897436,1.452127659574468,1.4642857142857142,1.5,1.5077720207253886,1.6631578947368422,1.6839378238341969,1.7025641025641025,1.734375,1.0,True
98,1947-060-01,1947,80110.0,8.0,0.0,0.0,2.0,2.0,1.0,0.3333333333333333,True,False,1,1,1,1,1,1,1,1.0,1.0,1.435897435897436,1.452127659574468,1.4642857142857142,1.5,1.5077720207253886,1.6631578947368422,1.6839378238341969,1.7025641025641025,1.734375,1.0,False
99,1947-061-01,1947,20040.0,2.0,0.0,0.0,1.0,2.0,0.7777777777777778,0.4444444444444444,True,False,0,0,1,1,1,1,1,1.0,1.0,1.435897435897436,1.452127659574468,1.4642857142857142,1.5,1.5077720207253886,1.6631578947368422,1.6839378238341969,1.7025641025641025,1.734375,1.0,False
100,1947-062-01,1947,40010.0,4.0,0.0,0.0,1.0,2.0,0.6666666666666666,0.3333333333333333,True,False,0,0,0,1,1,1,1,1.0,1.0,1.4343434343434343,1.4450261780104712,1.4572864321608041,1.4974093264248705,1.5,1.6632124352331605,1.6887755102040816,1.707070707070707,1.7384615384615385,1.0,False
101,1947-063-01,1947,20150.0,2.0,10.0,10.0,2.0,-99.0,0.1111111111111111,0.3333333333333333,False,False,0,1,0,0,0,0,0,0.0,0.0,1.4343434343434343,1.4450261780104712,1.4572864321608041,1.4974093264248705,1.5,1.6632124352331605,1.6887755102040816,1.707070707070707,1.7384615384615385,0.0,True
102,1947-064-01,1947,90460.0,9.0,8.0,22.0,1.0,6.0,0.7777777777777778,1.0,True,True,0,0,1,1,1,1,1,1.0,1.0,1.4343434343434343,1.4450261780104712,1.4572864321608041,1.4974093264248705,1.5,1.6632124352331605,1.6887755102040816,1.707070707070707,1.7384615384615385,1.0,True
103,1947-065-01,1947,120030.0,12.0,1.0,1.0,2.0,6.0,0.0,0.4444444444444444,False,False,0,0,0,0,0,0,0,0.0,0.0,1.435,1.4455958549222798,1.4577114427860696,1.5025641025641026,1.505050505050505,1.6615384615384616,1.6919191919191918,1.71,1.7411167512690355,0.0,True
104,1947-066-01,1947,10120.0,1.0,0.0,0.0,1.0,2.0,1.0,0.4444444444444444,True,False,1,1,1,1,1,1,1,1.0,1.0,1.435,1.4455958549222798,1.4577114427860696,1.5025641025641026,1.505050505050505,1.6615384615384616,1.6919191919191918,1.71,1.7411167512690355,1.0,False
105,1947-067-01,1947,40010.0,4.0,7.0,7.0,1.0,8.0,0.7777777777777778,0.8888888888888888,True,True,0,1,0,1,1,1,1,1.0,1.0,1.4341463414634146,1.4467005076142132,1.4611650485436893,1.505,1.5073891625615763,1.6683417085427135,1.6995073891625616,1.7170731707317073,1.7475247524752475,1.0,True
106,1947-068-01,1947,10220.0,1.0,9.0,9.0,1.0,2.0,1.0,1.0,True,True,1,1,1,1,1,1,1,1.0,1.0,1.4341463414634146,1.4467005076142132,1.4611650485436893,1.505,1.5073891625615763,1.6683417085427135,1.6995073891625616,1.7170731707317073,1.7475247524752475,1.0,True
107,1947-069-01,1947,80220.0,8.0,2.0,2.0,1.0,-99.0,0.8888888888888888,0.4444444444444444,True,False,0,1,1,1,1,1,1,1.0,1.0,1.4341463414634146,1.4467005076142132,1.4611650485436893,1.505,1.5073891625615763,1.6683417085427135,1.6995073891625616,1.7170731707317073,1.7475247524752475,1.0,False
108,1947-070-01,1947,80010.0,8.0,2.0,2.0,1.0,-99.0,0.8888888888888888,1.0,True,True,0,1,1,1,1,1,1,1.0,1.0,1.4341463414634146,1.4467005076142132,1.4611650485436893,1.505,1.5073891625615763,1.6683417085427135,1.6995073891625616,1.7170731707317073,1.7475247524752475,1.0,True
109,1947-071-01,1947,80040.0,8.0,0.0,0.0,1.0,2.0,0.8888888888888888,1.0,True,True,0,1,1,1,1,1,1,1.0,1.0,1.4341463414634146,1.4467005076142132,1.4611650485436893,1.505,1.5073891625615763,1.6683417085427135,1.6995073891625616,1.7170731707317073,1.7475247524752475,1.0,True
110,1947-072-01,1947,20040.0,2.0,0.0,0.0,1.0,3.0,0.8888888888888888,1.0,True,True,0,1,1,1,1,1,1,1.0,1.0,1.445,1.4553990610328638,1.4626168224299065,1.5167464114832536,1.5192307692307692,1.6763285024154588,1.7109004739336493,1.7251184834123223,1.7548076923076923,1.0,True
111,1947-073-01,1947,20040.0,2.0,12.0,12.0,1.0,2.0,1.0,1.0,True,True,1,1,1,1,1,1,1,1.0,1.0,1.445,1.4553990610328638,1.4626168224299065,1.5167464114832536,1.5192307692307692,1.6763285024154588,1.7109004739336493,1.7251184834123223,1.7548076923076923,1.0,True
112,1947-074-01,1947,80010.0,8.0,7.0,7.0,1.0,8.0,1.0,0.7777777777777778,True,True,1,1,1,1,1,1,1,1.0,1.0,1.445,1.4553990610328638,1.4626168224299065,1.5167464114832536,1.5192307692307692,1.6763285024154588,1.7109004739336493,1.7251184834123223,1.7548076923076923,1.0,True
113,1947-075-01,1947,90380.0,9.0,0.0,0.0,1.0,2.0,0.7777777777777778,0.4444444444444444,True,False,0,0,1,1,1,1,1,1.0,1.0,1.445,1.4553990610328638,1.4626168224299065,1.5167464114832536,1.5192307692307692,1.6763285024154588,1.7109004739336493,1.7251184834123223,1.7548076923076923,1.0,False
114,1947-076-01,1947,80010.0,8.0,10.0,10.0,1.0,-99.0,1.0,0.8888888888888888,True,True,1,1,1,1,1,1,1,1.0,1.0,1.445,1.4553990610328638,1.4626168224299065,1.5167464114832536,1.5192307692307692,1.6763285024154588,1.7109004739336493,1.7251184834123223,1.7548076923076923,1.0,True
115,1947-077-01,1947,80010.0,8.0,2.0,2.0,2.0,-99.0,0.4444444444444444,0.2222222222222222,False,False,1,1,1,1,0,0,0,0.0,0.0,1.445,1.4553990610328638,1.4626168224299065,1.5167464114832536,1.5192307692307692,1.6763285024154588,1.7109004739336493,1.7251184834123223,1.7548076923076923,0.0,True
116,1947-078-01,1947,80010.0,8.0,2.0,2.0,2.0,-99.0,0.7777777777777778,0.2222222222222222,True,False,1,1,1,1,1,0,1,0.0,1.0,1.445,1.4553990610328638,1.4626168224299065,1.5167464114832536,1.5192307692307692,1.6763285024154588,1.7109004739336493,1.7251184834123223,1.7548076923076923,1.0,False
117,1947-079-01,1947,100020.0,10.0,4.0,4.0,1.0,2.0,0.6666666666666666,0.6666666666666666,True,True,0,0,1,1,0,1,1,1.0,1.0,1.445,1.4553990610328638,1.4626168224299065,1.5167464114832536,1.5192307692307692,1.6763285024154588,1.7109004739336493,1.7251184834123223,1.7548076923076923,0.0,True
118,1947-080-01,1947,90320.0,9.0,10.0,10.0,1.0,-99.0,1.0,0.0,True,False,1,1,1,1,1,1,1,1.0,1.0,1.4455445544554455,1.4511627906976745,1.4583333333333333,1.5142857142857142,1.5142857142857142,1.674641148325359,1.7089201877934272,1.7230046948356808,1.7523809523809524,1.0,False
119,1947-081-01,1947,80010.0,8.0,9.0,9.0,1.0,2.0,1.0,0.7777777777777778,True,True,1,1,1,1,1,1,1,1.0,1.0,1.4455445544554455,1.4511627906976745,1.4583333333333333,1.5142857142857142,1.5142857142857142,1.674641148325359,1.7089201877934272,1.7230046948356808,1.7523809523809524,1.0,True
120,1947-082-01,1947,70040.0,7.0,5.0,5.0,2.0,2.0,0.1111111111111111,1.0,False,True,1,0,0,0,0,0,0,0.0,0.0,1.4433497536945812,1.4537037037037037,1.456221198156682,1.5165876777251184,1.5165876777251184,1.6761904761904762,1.7102803738317758,1.7242990654205608,1.7535545023696681,0.0,False
121,1947-083-01,1947,90330.0,9.0,2.0,2.0,1.0,9.0,0.7777777777777778,1.0,True,True,1,0,0,1,1,1,1,1.0,1.0,1.4368932038834952,1.4524886877828054,1.4545454545454546,1.5116279069767442,1.5116279069767442,1.6728971962616823,1.7064220183486238,1.7201834862385321,1.7476635514018692,1.0,True
122,1947-084-01,1947,10020.0,1.0,9.0,9.0,1.0,2.0,1.0,0.5555555555555556,True,True,1,1,1,1,1,1,1,1.0,1.0,1.4368932038834952,1.4524886877828054,1.4545454545454546,1.5116279069767442,1.5116279069767442,1.6728971962616823,1.7064220183486238,1.7201834862385321,1.7476635514018692,1.0,True
123,1947-085-01,1947,10340.0,1.0,10.0,10.0,2.0,3.0,1.0,1.0,True,True,1,1,1,1,1,1,1,1.0,1.0,1.4368932038834952,1.4524886877828054,1.4545454545454546,1.5116279069767442,1.5116279069767442,1.6728971962616823,1.7064220183486238,1.7201834862385321,1.7476635514018692,1.0,True
124,1947-086-01,1947,90320.0,9.0,2.0,2.0,1.0,3.0,0.7777777777777778,0.4444444444444444,True,False,0,0,1,1,1,1,1,1.0,1.0,1.4368932038834952,1.4524886877828054,1.4545454545454546,1.5116279069767442,1.5116279069767442,1.6728971962616823,1.7064220183486238,1.7201834862385321,1.7476635514018692,1.0,False
125,1947-087-01,1947,40020.0,4.0,0.0,0.0,1.0,2.0,1.0,0.1111111111111111,True,False,1,1,1,1,1,1,1,1.0,1.0,1.4326923076923077,1.4484304932735426,1.4504504504504505,1.5069124423963134,1.5069124423963134,1.6759259259259258,1.7045454545454546,1.7181818181818183,1.7453703703703705,1.0,False
126,1947-088-01,1947,20250.0,2.0,12.0,12.0,2.0,2.0,0.5555555555555556,0.0,True,False,1,1,1,1,1,0,0,0.0,0.0,1.4326923076923077,1.4484304932735426,1.4504504504504505,1.5069124423963134,1.5069124423963134,1.6759259259259258,1.7045454545454546,1.7181818181818183,1.7453703703703705,1.0,False
127,1947-089-01,1947,40060.0,4.0,0.0,0.0,1.0,2.0,0.6666666666666666,0.7777777777777778,True,True,0,0,0,1,1,1,1,1.0,1.0,1.433179723502304,1.4439655172413792,1.4545454545454546,1.508849557522124,1.5176991150442478,1.6830357142857142,1.7117903930131004,1.724890829694323,1.7422222222222221,1.0,True
128,1947-090-01,1947,40060.0,4.0,0.0,0.0,1.0,2.0,0.6666666666666666,0.7777777777777778,True,True,0,0,0,1,1,1,1,1.0,1.0,1.433179723502304,1.4439655172413792,1.4545454545454546,1.508849557522124,1.5176991150442478,1.6830357142857142,1.7117903930131004,1.724890829694323,1.7422222222222221,1.0,True
129,1947-091-01,1947,20220.0,2.0,4.0,4.0,1.0,-99.0,0.4444444444444444,1.0,False,True,0,0,0,0,0,1,1,1.0,1.0,1.433179723502304,1.4439655172413792,1.4545454545454546,1.508849557522124,1.5176991150442478,1.6830357142857142,1.7117903930131004,1.724890829694323,1.7422222222222221,0.0,False
130,1947-092-01,1947,20120.0,2.0,0.0,0.0,1.0,3.0,0.8888888888888888,0.7777777777777778,True,True,0,1,1,1,1,1,1,1.0,1.0,1.433179723502304,1.4439655172413792,1.4545454545454546,1.508849557522124,1.5176991150442478,1.6830357142857142,1.7117903930131004,1.724890829694323,1.7422222222222221,1.0,True
131,1947-093-01,1947,10130.0,1.0,0.0,0.0,1.0,2.0,0.6666666666666666,0.0,True,False,0,0,0,1,1,1,1,1.0,1.0,1.433179723502304,1.4439655172413792,1.4545454545454546,1.508849557522124,1.5176991150442478,1.6830357142857142,1.7117903930131004,1.724890829694323,1.7422222222222221,1.0,False
132,1947-094-01,1947,70040.0,7.0,2.0,2.0,2.0,3.0,0.4444444444444444,0.4444444444444444,False,False,1,1,1,1,0,0,0,0.0,0.0,1.433179723502304,1.4439655172413792,1.4545454545454546,1.508849557522124,1.5176991150442478,1.6830357142857142,1.7117903930131004,1.724890829694323,1.7422222222222221,0.0,True
133,1947-095-01,1947,80020.0,8.0,3.0,3.0,1.0,-99.0,1.0,0.4444444444444444,True,False,1,1,1,1,1,1,1,1.0,1.0,1.433179723502304,1.4439655172413792,1.4545454545454546,1.508849557522124,1.5176991150442478,1.6830357142857142,1.7117903930131004,1.724890829694323,1.7422222222222221,1.0,False
134,1947-096-01,1947,110030.0,11.0,0.0,0.0,1.5,2.0,1.0,1.0,True,True,1,1,1,1,1,1,1,1.0,1.0,1.433179723502304,1.4439655172413792,1.4545454545454546,1.508849557522124,1.5176991150442478,1.6830357142857142,1.7117903930131004,1.724890829694323,1.7422222222222221,1.0,True
135,1947-097-01,1947,110030.0,11.0,0.0,0.0,1.5,2.0,1.0,1.0,True,True,1,1,1,1,1,1,1,1.0,1.0,1.433179723502304,1.4439655172413792,1.4545454545454546,1.508849557522124,1.5176991150442478,1.6830357142857142,1.7117903930131004,1.724890829694323,1.7422222222222221,1.0,True
136,1947-098-01,1947,30010.0,3.0,0.0,0.0,1.0,2.0,0.6666666666666666,0.5555555555555556,True,True,0,0,0,1,1,1,1,1.0,1.0,1.433179723502304,1.4439655172413792,1.4545454545454546,1.508849557522124,1.5176991150442478,1.6830357142857142,1.7117903930131004,1.724890829694323,1.7422222222222221,1.0,True
137,1947-099-01,1947,90140.0,9.0,9.0,9.0,1.0,-99.0,0.8888888888888888,0.7777777777777778,True,True,1,1,0,1,1,1,1,1.0,1.0,1.433179723502304,1.4439655172413792,1.4545454545454546,1.508849557522124,1.5176991150442478,1.6830357142857142,1.7117903930131004,1.724890829694323,1.7422222222222221,1.0,True
138,1947-100-01,1947,20250.0,2.0,7.0,7.0,2.0,3.0,1.0,1.0,True,True,1,1,1,1,1,1,1,1.0,1.0,1.4317180616740088,1.4462809917355373,1.4481327800829875,1.5042372881355932,1.5084745762711864,1.6794871794871795,1.715481171548117,1.7280334728033473,1.748936170212766,1.0,True
139,1947-101-01,1947,40070.0,4.0,13.0,13.0,1.0,-99.0,1.0,0.7777777777777778,True,True,1,1,1,1,1,1,1,1.0,1.0,1.4317180616740088,1.4462809917355373,1.4481327800829875,1.5042372881355932,1.5084745762711864,1.6794871794871795,1.715481171548117,1.7280334728033473,1.748936170212766,1.0,True
140,1947-102-01,1947,80100.0,8.0,0.0,0.0,2.0,2.0,0.2222222222222222,0.6666666666666666,False,True,1,1,0,0,0,0,0,0.0,0.0,1.4317180616740088,1.4462809917355373,1.4481327800829875,1.5042372881355932,1.5084745762711864,1.6794871794871795,1.715481171548117,1.7280334728033473,1.748936170212766,0.0,False
141,1947-103-01,1947,90040.0,9.0,5.0,11.0,1.0,3.0,1.0,0.5555555555555556,True,True,1,1,1,1,1,1,1,1.0,1.0,1.4317180616740088,1.4462809917355373,1.4481327800829875,1.5042372881355932,1.5084745762711864,1.6794871794871795,1.715481171548117,1.7280334728033473,1.748936170212766,1.0,True
142,1947-104-01,1947,10050.0,1.0,3.0,3.0,1.0,2.0,1.0,0.5555555555555556,True,True,1,1,1,1,1,1,1,1.0,1.0,1.4317180616740088,1.4462809917355373,1.4481327800829875,1.5042372881355932,1.5084745762711864,1.6794871794871795,1.715481171548117,1.7280334728033473,1.748936170212766,1.0,True
143,1947-105-01,1947,80100.0,8.0,0.0,0.0,2.0,2.0,0.1111111111111111,0.3333333333333333,False,False,1,0,0,0,0,0,0,0.0,0.0,1.4317180616740088,1.4462809917355373,1.4481327800829875,1.5042372881355932,1.5084745762711864,1.6794871794871795,1.715481171548117,1.7280334728033473,1.748936170212766,0.0,True
144,1947-106-01,1947,10120.0,1.0,0.0,0.0,1.0,9.0,0.6666666666666666,0.4444444444444444,True,False,0,0,0,1,1,1,1,1.0,1.0,1.4317180616740088,1.4462809917355373,1.4481327800829875,1.5042372881355932,1.5084745762711864,1.6794871794871795,1.715481171548117,1.7280334728033473,1.748936170212766,1.0,False
145,1947-107-01,1947,10010.0,1.0,0.0,0.0,1.0,9.0,0.6666666666666666,0.6666666666666666,True,True,0,0,0,1,1,1,1,1.0,1.0,1.4317180616740088,1.4462809917355373,1.4481327800829875,1.5042372881355932,1.5084745762711864,1.6794871794871795,1.715481171548117,1.7280334728033473,1.748936170212766,1.0,True
146,1947-108-01,1947,40070.0,4.0,6.0,6.0,2.0,2.0,0.5555555555555556,0.2222222222222222,True,False,1,1,1,1,1,0,0,0.0,0.0,1.4317180616740088,1.4462809917355373,1.4481327800829875,1.5042372881355932,1.5084745762711864,1.6794871794871795,1.715481171548117,1.7280334728033473,1.748936170212766,1.0,False
147,1947-109-01,1947,90180.0,9.0,0.0,0.0,1.0,2.0,0.6666666666666666,0.2222222222222222,True,False,0,0,0,1,1,1,1,1.0,1.0,1.4317180616740088,1.4462809917355373,1.4481327800829875,1.5042372881355932,1.5084745762711864,1.6794871794871795,1.715481171548117,1.7280334728033473,1.748936170212766,1.0,False
148,1947-110-01,1947,10110.0,1.0,2.0,2.0,1.0,2.0,0.7777777777777778,0.4444444444444444,True,False,0,0,1,1,1,1,1,1.0,1.0,1.425531914893617,1.4337349397590362,1.44,1.4918032786885247,1.4918032786885247,1.6735537190082646,1.708502024291498,1.7327935222672064,1.7489711934156378,1.0,False
149,1947-111-01,1947,10110.0,1.0,12.0,12.0,2.0,-99.0,0.7777777777777778,0.5555555555555556,True,True,1,1,1,1,1,1,0,1.0,0.0,1.425531914893617,1.4337349397590362,1.44,1.4918032786885247,1.4918032786885247,1.6735537190082646,1.708502024291498,1.7327935222672064,1.7489711934156378,1.0,True
150,1947-112-01,1947,80100.0,8.0,0.0,0.0,2.0,3.0,0.3333333333333333,0.4444444444444444,False,False,1,0,1,0,1,0,0,0.0,0.0,1.425531914893617,1.4337349397590362,1.44,1.4918032786885247,1.4918032786885247,1.6735537190082646,1.708502024291498,1.7327935222672064,1.7489711934156378,1.0,True
151,1947-113-01,1947,80140.0,8.0,12.0,12.0,1.0,-99.0,1.0,0.0,True,False,1,1,1,1,1,1,1,1.0,1.0,1.425531914893617,1.4337349397590362,1.44,1.4918032786885247,1.4918032786885247,1.6735537190082646,1.708502024291498,1.7327935222672064,1.7489711934156378,1.0,False
152,1947-114-01,1947,20110.0,2.0,2.0,2.0,1.0,2.0,0.8888888888888888,0.4444444444444444,True,False,0,1,1,1,1,1,1,1.0,1.0,1.425531914893617,1.4337349397590362,1.44,1.4918032786885247,1.4918032786885247,1.6735537190082646,1.708502024291498,1.7327935222672064,1.7489711934156378,1.0,False
153,1947-115-01,1947,10020.0,1.0,12.0,12.0,1.0,2.0,0.8888888888888888,0.3333333333333333,True,False,0,1,1,1,1,1,1,1.0,1.0,1.425531914893617,1.4337349397590362,1.44,1.4918032786885247,1.4918032786885247,1.6735537190082646,1.708502024291498,1.7327935222672064,1.7489711934156378,1.0,False
154,1947-116-01,1947,80030.0,8.0,8.0,8.0,1.0,2.0,0.6666666666666666,0.4444444444444444,True,False,0,0,0,1,1,1,1,1.0,1.0,1.425531914893617,1.4337349397590362,1.44,1.4918032786885247,1.4918032786885247,1.6735537190082646,1.708502024291498,1.7327935222672064,1.7489711934156378,1.0,False
155,1947-117-01,1947,40020.0,4.0,0.0,0.0,1.0,2.0,0.4444444444444444,0.4444444444444444,False,False,0,0,0,0,0,1,1,1.0,1.0,1.425531914893617,1.4337349397590362,1.44,1.4918032786885247,1.4918032786885247,1.6735537190082646,1.708502024291498,1.7327935222672064,1.7489711934156378,0.0,True
156,1948-001-01,1948,20030.0,2.0,7.0,7.0,1.0,-99.0,1.0,0.3333333333333333,True,False,1,1,1,1,1,1,1,1.0,1.0,1.423728813559322,1.432,1.4382470119521913,1.489795918367347,1.489795918367347,1.6748971193415638,1.708502024291498,1.7338709677419355,1.75,1.0,False
157,1948-002-01,1948,80180.0,8.0,7.0,7.0,1.0,3.0,0.7777777777777778,1.0,True,True,0,0,1,1,1,1,1,1.0,1.0,1.4243697478991597,1.4325396825396826,1.4387351778656126,1.4898785425101215,1.4898785425101215,1.6775510204081632,1.7108433734939759,1.732,1.7520325203252032,1.0,True
158,1948-003-01,1948,90140.0,9.0,9.0,9.0,1.0,9.0,0.5555555555555556,1.0,True,True,0,0,0,0,1,1,1,1.0,1.0,1.4243697478991597,1.4325396825396826,1.4387351778656126,1.4898785425101215,1.4898785425101215,1.6775510204081632,1.7108433734939759,1.732,1.7520325203252032,1.0,True
159,1948-004-01,1948,80010.0,8.0,7.0,7.0,2.0,-99.0,0.5555555555555556,0.6666666666666666,True,True,1,1,1,1,1,0,0,0.0,0.0,1.4267782426778242,1.4330708661417322,1.4392156862745098,1.4899598393574298,1.4899598393574298,1.680161943319838,1.7131474103585658,1.7341269841269842,1.7530364372469636,1.0,True
